head	relation	tail
/m/0mnsf	/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source	/m/0jbk9
/m/02vx4	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/olympics	/m/0l6ny
/m/0fsb_6	/sports/sports_team/roster./american_football/football_roster_position/position	/m/08ns5s
/m/04hwbq	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/07ylj
/m/02qtywd	/people/person/profession	/m/0dz3r
/m/0308kx	/award/award_winner/awards_won./award/award_honor/award_winner	/m/06b0d2
/m/09lcsj	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/0215hd
/m/0pqc5	/government/government_office_category/officeholders./government/government_position_held/jurisdiction_of_office	/m/01v15f
/m/033x5p	/education/educational_institution/colors	/m/0jc_p
/m/034g2b	/film/actor/film./film/performance/film	/m/02j69w
/m/013dy7	/location/hud_foreclosure_area/estimated_number_of_mortgages./measurement_unit/dated_integer/source	/m/0jbk9
/m/059kh	/music/genre/artists	/m/02hzz
/m/017s1k	/medicine/disease/notable_people_with_this_condition	/m/01tdnyh
/m/0f7hc	/people/person/places_lived./people/place_lived/location	/m/0cr3d
/m/042v_gx	/music/performance_role/track_performances./music/track_contribution/role	/m/018vs
/m/045j3w	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0d0vqn
/m/07s9rl0	/media_common/netflix_genre/titles	/m/09gq0x5
/m/01y3v	/sports/sports_team/colors	/m/083jv
/m/055c8	/film/actor/film./film/performance/film	/m/02jxbw
/m/07z6xs	/film/film/genre	/m/07s9rl0
/m/0f4x7	/award/award_category/nominees./award/award_nomination/nominated_for	/m/08zrbl
/m/0ggx5q	/music/genre/artists	/m/0hvbj
/m/02rqwhl	/film/film/production_companies	/m/025jfl
/m/01trf3	/people/person/nationality	/m/0d060g
/m/01r0t_j	/music/artist/contribution./music/recording_contribution/performance_role	/m/028tv0
/m/02y0js	/people/cause_of_death/people	/m/036jb
/m/0f0qfz	/people/person/profession	/m/02tx6q
/m/01jfsb	/media_common/netflix_genre/titles	/m/070fnm
/m/0bqsy	/base/popstra/celebrity/dated./base/popstra/dated/participant	/m/01p4vl
/m/0l14md	/music/performance_role/regular_performances./music/group_membership/group	/m/07bzp
/m/018vs	/music/instrument/instrumentalists	/m/012ycy
/m/049dyj	/people/person/places_lived./people/place_lived/location	/m/030qb3t
/m/08m4c8	/people/person/nationality	/m/0345h
/m/01kx_81	/people/person/profession	/m/0dz3r
/m/01693z	/people/person/profession	/m/039v1
/m/043js	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0cj36c
/m/01tc9r	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/04vr_f
/m/02yy9r	/film/film/cinematography	/m/07mb57
/m/03cbtlj	/tv/tv_producer/programs_produced./tv/tv_producer_term/program	/m/0kfv9
/m/06x43v	/film/film/language	/m/03_9r
/m/07_53	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/02k54
/m/055c8	/film/actor/film./film/performance/film	/m/0btpm6
/m/017ztv	/education/educational_institution/students_graduates./education/education/student	/m/059y0
/m/0vm5t	/location/hud_county_place/place	/m/0vm5t
/m/01gkmx	/base/popstra/celebrity/dated./base/popstra/dated/participant	/m/01l1hr
/m/02ppm4q	/award/award_category/nominees./award/award_nomination/nominated_for	/m/02q7fl9
/m/02s2lg	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02_j1w
/m/0169dl	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/04wg38
/m/018vs	/music/instrument/instrumentalists	/m/01vrncs
/m/03fqv5	/people/person/profession	/m/02jknp
/m/0cgwt8	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02_j1w
/m/0lyjf	/education/educational_institution/students_graduates./education/education/student	/m/02vy5j
/m/013crh	/location/location/time_zones	/m/02fqwt
/m/01vsqvs	/people/person/profession	/m/025352
/m/01hwkn	/time/event/locations	/m/0261m
/m/01tj34	/people/person/gender	/m/02zsn
/m/03qy3l	/music/record_label/artist	/m/0144l1
/m/011yr9	/award/award_winning_work/awards_won./award/award_honor/award	/m/027c924
/m/04cppj	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0chghy
/m/0cp0t91	/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue	/m/018cvf
/m/01swxv	/education/university/fraternities_and_sororities	/m/035tlh
/m/02q42j_	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/0g4pl7z
/m/0cqhmg	/award/award_category/nominees./award/award_nomination/nominated_for	/m/02czd5
/m/01dnws	/music/performance_role/track_performances./music/track_contribution/role	/m/02w3w
/m/0ggx5q	/music/genre/artists	/m/03h_0_z
/m/013w7j	/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant	/m/0456xp
/m/01l2fn	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02y_rq5
/m/09t4hh	/award/award_nominee/award_nominations./award/award_nomination/award	/m/040njc
/m/079dy	/people/person/profession	/m/0fj9f
/m/0pd64	/film/film/release_date_s./film/film_regional_release_date/film_regional_debut_venue	/m/015hr
/m/01y3v	/american_football/football_team/current_roster./sports/sports_team_roster/position	/m/04nfpk
/m/06x43v	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/01vx2h
/m/01l47f5	/people/person/profession	/m/0dz3r
/m/040njc	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0cq7kw
/m/04czhj	/business/business_operation/industry	/m/01mw1
/m/03nbbv	/people/person/profession	/m/04gc2
/m/011yr9	/film/film/produced_by	/m/02q42j_
/m/034m8	/location/location/adjoin_s./location/adjoining_relationship/adjoins	/m/015fr
/m/02lyx4	/people/person/religion	/m/0c8wxp
/m/03hmt9b	/award/award_winning_work/awards_won./award/award_honor/honored_for	/m/04jkpgv
/m/046qpy	/business/business_operation/industry	/m/020mfr
/m/01by1l	/award/award_category/winners./award/award_honor/ceremony	/m/01bx35
/m/0j0k	/location/location/contains	/m/07dvs
/m/02rzdcp	/award/award_winning_work/awards_won./award/award_honor/award_winner	/m/02f9wb
/m/01wdqrx	/music/artist/contribution./music/recording_contribution/performance_role	/m/026t6
/m/079ws	/award/award_winner/awards_won./award/award_honor/award_winner	/m/079vf
/m/0dc_ms	/film/film/story_by	/m/063b4k
/m/047vp1n	/film/film/other_crew./film/film_crew_gig/film_crew_role	/m/01xy5l_
/m/0bksh	/film/actor/film./film/performance/film	/m/01y9jr
/m/0h0wd9	/film/film/film_festivals	/m/059_y8d
/m/02s2ft	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02x73k6
/m/0l14qv	/music/performance_role/track_performances./music/track_contribution/role	/m/01vdm0
/m/051wwp	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/021bk
/m/04g865	/people/person/profession	/m/0dgd_
/m/03nqnnk	/film/film/personal_appearances./film/personal_film_appearance/person	/m/0bq2g
/m/0ddj0x	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0chghy
/m/034b6k	/film/film/production_companies	/m/030_1_
/m/03fyrh	/olympics/olympic_sport/athletes./olympics/olympic_athlete_affiliation/country	/m/06qd3
/m/04xrx	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/04lgymt
/m/0dky9n	/people/deceased_person/place_of_death	/m/030qb3t
/m/076psv	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/051ysmf
/m/04mx7s	/people/person/nationality	/m/0d04z6
/m/04tnqn	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0h27vc
/m/02k84w	/music/performance_role/track_performances./music/track_contribution/role	/m/026t6
/m/01xn7x1	/sports/sports_team/colors	/m/083jv
/m/0cnl80	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0bt4r4
/m/025cn2	/people/person/profession	/m/0nbcg
/m/01smm	/location/capital_of_administrative_division/capital_of./location/administrative_division_capital_relationship/administrative_division	/m/0n2m7
/m/05ch98	/film/film/genre	/m/07s9rl0
/m/03q3x5	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/02r_d4
/m/0gq9h	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0ptx_
/m/0g56t9t	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/05sb1
/m/0978r	/travel/travel_destination/how_to_get_here./travel/transportation/mode_of_transportation	/m/025t3bg
/m/01v6480	/award/award_nominee/award_nominations./award/award_nomination/award	/m/024fz9
/m/03qnvdl	/film/film/genre	/m/01jfsb
/m/0k6nt	/olympics/olympic_participating_country/medals_won./olympics/olympic_medal_honor/medal	/m/02lpp7
/m/02778yp	/people/person/gender	/m/02zsn
/m/07vfj	/education/educational_institution/colors	/m/01g5v
/m/04k25	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/04jkpgv
/m/09qvms	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/06b0d2
/m/01q8fxx	/people/person/languages	/m/064_8sq
/m/0124k9	/tv/tv_program/regular_cast./tv/regular_tv_appearance/actor	/m/02r_d4
/m/02s2wq	/people/person/profession	/m/0nbcg
/m/03v0t	/location/location/contains	/m/0nvg4
/m/03wy8t	/film/film/written_by	/m/01_f_5
/m/01dwyd	/soccer/football_team/current_roster./soccer/football_roster_position/position	/m/02sdk9v
/m/09k2t1	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02f6ym
/m/0f7hc	/people/person/profession	/m/03gjzk
/m/025vwmy	/award/award_winner/awards_won./award/award_honor/award_winner	/m/04wtx1
/m/03772	/people/person/profession	/m/03gjzk
/m/01f1r4	/education/educational_institution_campus/educational_institution	/m/01f1r4
/m/02dpl9	/film/film/music	/m/01x1fq
/m/06t8b	/people/person/profession	/m/02krf9
/m/07gghl	/film/film/country	/m/0chghy
/m/024tkd	/government/legislative_session/members./government/government_position_held/legislative_sessions	/m/04h1rz
/m/01lyv	/music/genre/artists	/m/016h4r
/m/01tzfz	/education/educational_institution/campuses	/m/01tzfz
/m/06w7v	/music/instrument/instrumentalists	/m/0jfx1
/m/0371rb	/soccer/football_team/current_roster./soccer/football_roster_position/position	/m/02_j1w
/m/015_1q	/music/record_label/artist	/m/01d1st
/m/033q4k	/organization/organization/headquarters./location/mailing_address/state_province_region	/m/01n7q
/m/0fbtbt	/award/award_category/nominees./award/award_nomination/nominated_for	/m/0hz55
/m/0603qp	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/0q9zc
/m/0144l1	/music/group_member/membership./music/group_membership/role	/m/0l14qv
/m/0m32_	/film/director/film	/m/014nq4
/m/07jqjx	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/03h64
/m/02vx4	/sports/sport/pro_athletes./sports/pro_sports_played/athlete	/m/0tc7
/m/054ks3	/award/award_category/winners./award/award_honor/award_winner	/m/01kx_81
/m/01jrz5j	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/01vrlqd
/m/025jfl	/film/film_distributor/films_distributed./film/film_film_distributor_relationship/film	/m/02rv_dz
/m/01y9jr	/award/award_winning_work/awards_won./award/award_honor/award	/m/05zr6wv
/m/01x1fq	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/01kjr0
/m/02lyr4	/sports/sports_position/players./sports/sports_team_roster/team	/m/01d5z
/m/024qqx	/media_common/netflix_genre/titles	/m/0jqn5
/m/0dg3n1	/location/location/contains	/m/036b_
/m/0690dn	/sports/sports_team/sport	/m/02vx4
/m/0f87jy	/people/person/profession	/m/03gjzk
/m/075q_	/soccer/football_team/current_roster./soccer/football_roster_position/position	/m/02_j1w
/m/02nt75	/soccer/football_team/current_roster./soccer/football_roster_position/position	/m/02sdk9v
/m/027kmrb	/people/person/profession	/m/03gjzk
/m/01wf86y	/award/award_nominee/award_nominations./award/award_nomination/award	/m/02f716
/m/01309x	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/02j3d4
/m/014mlp	/education/educational_degree/people_with_this_degree./education/education/student	/m/01v_pj6
/m/0jqn5	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/03h64
/m/0zgfm	/location/hud_county_place/place	/m/0zgfm
/m/03d9v8	/people/person/profession	/m/0fj9f
/m/016t_3	/education/educational_degree/people_with_this_degree./education/education/institution	/m/07w6r
/m/026yqrr	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/067nsm
/m/09gq0x5	/award/award_winning_work/awards_won./award/award_honor/award	/m/040njc
/m/064q5v	/film/film/personal_appearances./film/personal_film_appearance/person	/m/09b6zr
/m/026t6	/music/instrument/instrumentalists	/m/01nn3m
/m/01lxd4	/music/genre/parent_genre	/m/0p9xd
/m/04p3w	/people/cause_of_death/people	/m/0164y7
/m/02x73k6	/award/award_category/nominees./award/award_nomination/nominated_for	/m/011yth
/m/0171lb	/film/director/film	/m/0pd57
/m/014mlp	/education/educational_degree/people_with_this_degree./education/education/institution	/m/0kz2w
/m/0gtxj2q	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0jgd
/m/01pj3h	/film/actor/film./film/performance/film	/m/01633c
/m/06zn1c	/award/award_winning_work/awards_won./award/award_honor/award	/m/05f4m9q
/m/09k5jh7	/award/award_ceremony/awards_presented./award/award_honor/award_winner	/m/0flw6
/m/0l6wj	/award/award_nominee/award_nominations./award/award_nomination/award_nominee	/m/05qd_
/m/01vs14j	/people/person/profession	/m/0nbcg
/m/0hgxh	/medicine/symptom/symptom_of	/m/097ns
/m/02p8q1	/soccer/football_team/current_roster./soccer/football_roster_position/position	/m/02sdk9v
/m/02lyr4	/sports/sports_position/players./sports/sports_team_roster/team	/m/01d6g
/m/0fjzsy	/sports/sports_team/roster./american_football/football_roster_position/position	/m/08ns5s
/m/031zkw	/base/popstra/celebrity/friendship./base/popstra/friendship/participant	/m/01rrd4
/m/02nczh	/film/film/genre	/m/07s9rl0
/m/05pdh86	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0chghy
/m/05z7c	/award/award_nominated_work/award_nominations./award/award_nomination/nominated_for	/m/075cph
/m/027xbpw	/people/person/profession	/m/03gjzk
/m/0bz60q	/award/award_winner/awards_won./award/award_honor/award_winner	/m/016_mj
/m/01fxck	/people/person/profession	/m/0nbcg
/m/01c427	/award/award_category/winners./award/award_honor/ceremony	/m/056878
/m/02jyhv	/people/person/gender	/m/02zsn
/m/0flw6	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/0298n7
/m/033jj1	/people/person/profession	/m/018gz8
/m/02wkmx	/award/award_category/nominees./award/award_nomination/nominated_for	/m/02qmsr
/m/073hhn	/soccer/football_team/current_roster./sports/sports_team_roster/position	/m/02_j1w
/m/08qmfm	/award/award_nominee/award_nominations./award/award_nomination/nominated_for	/m/06qv_
/m/01rnly	/film/film/written_by	/m/0kb3n
/m/023vcd	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/0d0vqn
/m/0mxcf	/location/location/adjoin_s./location/adjoining_relationship/adjoins	/m/0mx5p
/m/014mlp	/education/educational_degree/people_with_this_degree./education/education/student	/m/06pj8
/m/01tj34	/film/actor/film./film/performance/film	/m/0209hj
/m/04hqz	/location/country/capital	/m/09bjv
/m/01gkmx	/film/actor/film./film/performance/film	/m/0m2kd
/m/0686zv	/award/award_winner/awards_won./award/award_honor/award_winner	/m/013knm
/m/0crc2cp	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/015fr
/m/0dc_ms	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/077qn
/m/026mfbr	/film/film/produced_by	/m/05ty4m
/m/0ply0	/travel/travel_destination/climate./travel/travel_destination_monthly_climate/month	/m/028kb
/m/01vs_v8	/people/person/spouse_s./people/marriage/spouse	/m/0sz28
/m/04jkpgv	/film/film/release_date_s./film/film_regional_release_date/film_release_region	/m/03rj0
/m/04jhp	/education/educational_institution/campuses	/m/04jhp
/m/0456xp	/base/popstra/celebrity/canoodled./base/popstra/canoodled/participant	/m/013w7j
/m/07s9rl0	/media_common/netflix_genre/titles	/m/0h14ln
/m/01d6g	/sports/professional_sports_team/draft_picks./sports/sports_league_draft_pick/school	/m/065y4w7
/m/05f4m9q	/award/award_category/nominees./award/award_nomination/nominated_for	/m/06krf3
/m/01w_10	/people/person/gender	/m/02zsn
/m/01k60v	/film/film/produced_by	/m/0hskw
/m/018n6m	/award/award_nominee/award_nominations./award/award_nomination/award	/m/023vrq
/m/024qqx	/media_common/netflix_genre/titles	/m/0dfw0
/m/03818y	/education/educational_institution/campuses	/m/03818y
