entity	attribute	value
/m/01lsl	http://rdf.freebase.com/ns/user.robert.default_domain.rated_film.ew_rating	100
/m/0ckf6	http://rdf.freebase.com/ns/sports.sports_team.founded	1895
/m/09g0h	http://rdf.freebase.com/ns/people.person.height_meters	1.82
/m/03n_7k	http://rdf.freebase.com/ns/people.person.height_meters	1.79
/m/01dy7j	http://rdf.freebase.com/ns/people.person.height_meters	1.651
/m/0bnzd	http://rdf.freebase.com/ns/film.film.netflix_id	60022258
/m/0bnzd	http://rdf.freebase.com/ns/user.robert.default_domain.rated_film.ew_rating	92
/m/03d9wk	http://rdf.freebase.com/ns/people.person.height_meters	1.63
/m/05yvfd	http://rdf.freebase.com/ns/people.person.height_meters	1.83
/m/03kx49	http://rdf.freebase.com/ns/film.film.netflix_id	60011264
/m/0199wf	http://rdf.freebase.com/ns/film.film.netflix_id	70053213
/m/0199wf	http://rdf.freebase.com/ns/tv.tv_program.episode_running_time	97
/m/0199wf	http://rdf.freebase.com/ns/tv.tv_program.number_of_episodes	1
/m/06_kh	http://rdf.freebase.com/ns/location.location.area	41.1808109543
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	85472
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	88292
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	87563
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	86128
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	86643
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	89736
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	87035
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	89810
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	87794
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	86748
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	86394
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	86685
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	86907
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	92472
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	84363
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	85947
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	86498
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	87327
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	87574
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	91084
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	91588
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	89380
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	87559
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	87392
/m/06_kh	http://rdf.freebase.com/ns/topic_server.population_number	90631
/m/06_kh	http://rdf.freebase.com/ns/location.location.gnis_feature_id	1652792
/m/06_kh	http://rdf.freebase.com/ns/location.hud_county_place.countyplace_id	063384
/m/06_kh	http://rdf.freebase.com/ns/user.brendan.default_domain.top_architectural_city.structure_count	6
/m/0cmdwwg	http://rdf.freebase.com/ns/film.film.rottentomatoes_id	5050_2011
/m/041jk9	http://rdf.freebase.com/ns/sports.sports_team.founded	2003
/m/0j0k	http://rdf.freebase.com/ns/location.location.area	44579000.0
/m/043n1r5	http://rdf.freebase.com/ns/film.film.netflix_id	60011599
/m/01gpzx	http://rdf.freebase.com/ns/location.location.area	16401.04
/m/01gpzx	http://rdf.freebase.com/ns/topic_server.population_number	1221014
/m/045bs6	http://rdf.freebase.com/ns/people.person.height_meters	1.784
/m/024t0y	http://rdf.freebase.com/ns/people.person.height_meters	1.9
/m/05vjt6	http://rdf.freebase.com/ns/sports.sports_team.founded	1912
/m/09glw	http://rdf.freebase.com/ns/location.location.area	1089133.0
/m/0q9vf	http://rdf.freebase.com/ns/people.person.height_meters	1.91
/m/0230rx	http://rdf.freebase.com/ns/sports.sports_team.founded	1884
/m/0x0d	http://rdf.freebase.com/ns/sports.sports_team.founded	1998
/m/016_mj	http://rdf.freebase.com/ns/people.person.height_meters	1.78
/m/016_mj	http://rdf.freebase.com/ns/base.popstra.sww_base.heat	50
/m/016_mj	http://rdf.freebase.com/ns/base.popstra.sww_base.interest	90
/m/0fv_t	http://rdf.freebase.com/ns/location.location.area	349.5
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	119370
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	131160
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	129272
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	130340
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	126529
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	115448
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	112120
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	124818
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	133358
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	114862
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	111821
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	132094
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	112708
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	131686
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	114775
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	123257
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	112466
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	127849
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	125963
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	114487
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	117088
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	127029
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	112207
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	121400
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	122073
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	116278
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	129333
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	123511
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	112958
/m/0fv_t	http://rdf.freebase.com/ns/topic_server.population_number	123856
/m/0fv_t	http://rdf.freebase.com/ns/location.location.gnis_feature_id	1245051
/m/0fv_t	http://rdf.freebase.com/ns/location.hud_county_place.countyplace_id	450372
/m/0l0mk	http://rdf.freebase.com/ns/location.location.area	40.996
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	54937
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	49718
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	62864
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	53511
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	61417
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	61977
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	54569
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	60614
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	50505
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	55577
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	50064
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	50361
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	52968
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	49818
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	55861
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	51639
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	55390
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	50673
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	55315
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	56810
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	54531
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	55511
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	55997
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	59946
/m/0l0mk	http://rdf.freebase.com/ns/topic_server.population_number	50862
/m/0l0mk	http://rdf.freebase.com/ns/location.location.gnis_feature_id	1659596
/m/0l0mk	http://rdf.freebase.com/ns/location.hud_county_place.countyplace_id	063360
/m/0l0mk	http://rdf.freebase.com/ns/user.brendan.default_domain.top_architectural_city.structure_count	14
/m/057176	http://rdf.freebase.com/ns/people.person.height_meters	1.71
/m/05k2xy	http://rdf.freebase.com/ns/film.film.netflix_id	70019510
/m/05k2xy	http://rdf.freebase.com/ns/user.robert.default_domain.rated_film.ew_rating	77
/m/0443xn	http://rdf.freebase.com/ns/people.person.height_meters	1.87
/m/01pkhw	http://rdf.freebase.com/ns/people.person.height_meters	1.75
/m/046rfv	http://rdf.freebase.com/ns/people.person.height_meters	1.63
/m/0y_yw	http://rdf.freebase.com/ns/film.film.netflix_id	60011153
/m/0309jm	http://rdf.freebase.com/ns/people.person.height_meters	1.72
/m/01s0l0	http://rdf.freebase.com/ns/people.person.height_meters	1.7
/m/02f1c	http://rdf.freebase.com/ns/people.person.height_meters	1.524
/m/02f1c	http://rdf.freebase.com/ns/people.person.weight_kg	52.0
/m/017z88	http://rdf.freebase.com/ns/organization.organization.date_founded	1905
/m/05pbsry	http://rdf.freebase.com/ns/tv.tv_program.number_of_seasons	6
/m/05pbsry	http://rdf.freebase.com/ns/tv.tv_program.episode_running_time	22
/m/05pbsry	http://rdf.freebase.com/ns/tv.tv_program.episode_running_time	30
/m/05pbsry	http://rdf.freebase.com/ns/tv.tv_program.number_of_episodes	110
/m/05pbsry	http://rdf.freebase.com/ns/tv.tv_program.tvrage_id	22589
/m/05pbsry	http://rdf.freebase.com/ns/tv.tv_program.thetvdb_id	94571
/m/05pbsry	http://rdf.freebase.com/ns/tv.tv_program.tvguide_id	297394
/m/0421v9q	http://rdf.freebase.com/ns/film.film.netflix_id	70112727
/m/0421v9q	http://rdf.freebase.com/ns/user.robert.default_domain.rated_film.ew_rating	77
/m/0421v9q	http://rdf.freebase.com/ns/film.film.fandango_id	109504
/m/01wz_ml	http://rdf.freebase.com/ns/people.person.height_meters	1.87
/m/0249fn	http://rdf.freebase.com/ns/award.award_category.date_established	1987
/m/0249fn	http://rdf.freebase.com/ns/award.award_category.date_discontinued	2010
/m/0gk7z	http://rdf.freebase.com/ns/organization.organization.date_founded	1876
/m/029zqn	http://rdf.freebase.com/ns/film.film.netflix_id	5670324
/m/029zqn	http://rdf.freebase.com/ns/user.robert.default_domain.rated_film.ew_rating	54
/m/06s9y	http://rdf.freebase.com/ns/location.location.area	2944.0
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	160591
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	152390
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	159281
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	184704
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	123354
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	179928
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	153244
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	187429
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	154763
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	112121
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	155554
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	161014
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	150219
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	170158
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	140520
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	173758
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	157401
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	108645
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	143175
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	190372
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	160030
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	127068
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	174614
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	177677
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	147323
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	158383
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	186029
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	161424
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	156435
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	171276
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	172979
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	175567
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	188889
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	164073
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	181073
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	172191
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	145437
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	167206
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	182240
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	168786
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	115786
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	119564
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	137503
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	165568
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	178794
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	176592
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	151383
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	154010
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	162865
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	148889
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	130687
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	179186
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	134194
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	162001
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	183444
/m/06s9y	http://rdf.freebase.com/ns/topic_server.population_number	194320
/m/06s9y	http://rdf.freebase.com/ns/location.country.calling_code	685
/m/06s9y	http://rdf.freebase.com/ns/location.country.iso_numeric	882
/m/025vl4m	http://rdf.freebase.com/ns/people.person.date_of_birth	1951
/m/01ljpm	http://rdf.freebase.com/ns/organization.organization.date_founded	1861
/m/01dq9q	http://rdf.freebase.com/ns/music.artist.active_start	1980
/m/07k51gd	http://rdf.freebase.com/ns/people.person.height_meters	1.79
/m/02s2ft	http://rdf.freebase.com/ns/people.person.height_meters	1.78
/m/0ll3	http://rdf.freebase.com/ns/time.month.month_number	8
/m/0ll3	http://rdf.freebase.com/ns/time.month.number_of_days_in_month	31
/m/05fm6m	http://rdf.freebase.com/ns/film.film.netflix_id	70021646
/m/021bk	http://rdf.freebase.com/ns/people.person.height_meters	1.8
/m/02q3n9c	http://rdf.freebase.com/ns/sports.sports_team.founded	2007
/m/01kjr0	http://rdf.freebase.com/ns/film.film.netflix_id	60022350
/m/0ddkf	http://rdf.freebase.com/ns/people.person.height_meters	1.6
/m/0ddkf	http://rdf.freebase.com/ns/base.saturdaynightlive.snl_fiver_timer.number_of_appearances	7
/m/056xkh	http://rdf.freebase.com/ns/film.film.netflix_id	70020939
/m/056xkh	http://rdf.freebase.com/ns/user.robert.default_domain.rated_film.ew_rating	54
/m/02jyhv	http://rdf.freebase.com/ns/people.person.height_meters	1.53
